D:\sigAnalysisApp1\test files holder\test jpgs\sample1.jpg,jpg,e2b256a29b91cd67ee77b5871b3aadb5
D:\sigAnalysisApp1\test files holder\test jpgs\sample2.jpg,jpg,6278909dc6946f734a52046599e9901f
D:\sigAnalysisApp1\test files holder\test pdfs\sample 1 pdf.pdf,pdf,4b41a3475132bd861b30a878e30aa56a
D:\sigAnalysisApp1\test files holder\test pdfs\sample 2 pdf.pdf,pdf,2942bfabb3d05332b66eb128e0842cff
D:\sigAnalysisApp1\test files holder\test jpgs\sub test jpgs\sub sample jpg 3.jpg,jpg,63d148c66915aba6702a87539d37c845
D:\sigAnalysisApp1\test files holder\test pdfs\sub test pdfs\sub sample pdf 3.pdf,pdf,5afaf79789a776d81ec91ccbdc9fdaba
